0.8143,-0.8922,-0.8723,-0.5140
0.0087,-0.4893,-0.0666,-0.9169
-0.3941,0.3163,-0.8723,-0.1112
0.4115,-0.4893,0.3362,-0.5140
-0.3941,0.3163,-0.0666,-0.5140
0.0087,-0.0865,0.7390,-0.1112
0.4115,-0.0865,0.7390,0.2916
0.4115,0.7192,-0.0666,-0.1112
-0.3941,0.3163,-0.0666,0.2916
-0.7970,0.3163,1.1419,-0.1112
0.0087,-0.8922,-0.0666,-0.5140
-0.7970,-0.4893,-0.8723,-0.9169
-1.1998,-0.4893,-1.2751,-1.3197
-1.1998,-1.2950,-2.0808,-1.3197
-1.6026,-1.2950,-2.4836,-1.7225
-0.7970,-1.6978,-2.4836,-2.5282
-1.1998,-1.6978,-1.6780,-3.3338
-0.7970,-2.1007,-2.4836,-3.7367
-1.1998,-2.1007,-2.8864,-3.3338
-1.6026,-2.9063,-2.8864,-3.7367
-1.1998,-2.5035,-2.4836,-2.9310
-2.0055,-2.5035,-2.8864,-2.9310
-2.0055,-2.1007,-2.4836,-2.9310
-2.0055,-1.6978,-2.8864,-2.1253
-2.0055,-2.1007,-2.4836,-2.1253
-3.2140,-1.2950,-2.8864,-1.7225
-1.6026,-2.1007,-1.6780,-1.7225
-2.4083,-0.8922,-1.6780,-2.1253
-2.4083,-1.6978,-2.4836,-1.3197
-2.4083,-2.1007,-1.6780,-2.1253
-2.8111,-2.1007,-2.0808,-2.1253
-2.4083,-2.1007,-2.8864,-2.5282
-2.4083,-2.5035,-2.0808,-2.5282
-2.8111,-2.9063,-1.6780,-2.9310
-3.2140,-2.1007,-2.8864,-2.1253
-2.8111,-2.1007,-3.2893,-2.5282
-1.1998,-2.5035,-2.4836,-2.9310
-1.6026,-2.1007,-2.0808,-2.9310
-1.1998,-1.6978,-2.0808,-2.9310
-0.7970,-2.1007,-1.6780,-2.5282
-0.7970,-1.6978,-2.0808,-2.1253
-0.7970,-1.2950,-2.4836,-1.7225
0.0087,-1.2950,-1.6780,-1.7225
-0.7970,-0.4893,-1.6780,-1.3197
-0.7970,-0.0865,-1.6780,-1.3197
-0.7970,-0.4893,-1.6780,-1.7225
-0.7970,-0.8922,-0.8723,-2.1253
-1.6026,-0.8922,-1.2751,-1.7225
-0.7970,-1.2950,-1.2751,-1.7225
-1.1998,-1.6978,-1.6780,-1.7225
-1.1998,-2.1007,-1.2751,-2.1253
-2.0055,-2.1007,-1.6780,-2.1253
-1.6026,-1.6978,-2.4836,-1.3197
-2.4083,-1.6978,-2.4836,-1.3197
-2.0055,-2.5035,-2.0808,-2.1253
-2.0055,-2.1007,-2.0808,-2.5282
-2.4083,-2.1007,-1.6780,-2.5282
-2.4083,-0.8922,-2.4836,-2.5282
-1.1998,-2.1007,-2.4836,-1.7225
-1.1998,-1.2950,-1.6780,-2.9310
-2.0055,-1.6978,-2.4836,-2.1253
-1.6026,-1.6978,-2.0808,-2.1253
-0.7970,-1.6978,-2.4836,-1.7225
-0.7970,-1.6978,-0.8723,-2.1253
-1.1998,-0.8922,-2.4836,-1.3197
-1.1998,-0.8922,-0.8723,-2.1253
-1.1998,-1.2950,-1.2751,-1.3197
-1.6026,-0.4893,-1.6780,-1.3197
-1.6026,-1.2950,-0.8723,-1.3197
-1.1998,-2.1007,-1.2751,-1.3197
-2.0055,-1.2950,-1.6780,-0.9169
-1.6026,-1.2950,-2.0808,-1.3197
-2.0055,-1.6978,-1.2751,-1.7225
-1.6026,-2.5035,-1.6780,-1.7225
-1.6026,-1.6978,-2.0808,-0.9169
-1.6026,-1.6978,-2.0808,-2.1253
-0.7970,-2.1007,-2.0808,-1.3197
-1.1998,-1.6978,-0.8723,-2.1253
-1.1998,-1.2950,-1.6780,-1.3197
-0.7970,-1.2950,-1.2751,-0.9169
-0.3941,-0.4893,-1.2751,-1.3197
0.0087,-0.4893,-0.4695,-1.3197
0.0087,-0.4893,-0.4695,-0.9169
0.4115,-0.4893,-0.4695,-0.1112
0.0087,-0.0865,0.3362,-0.9169
0.4115,-0.0865,-0.0666,0.2916
0.0087,0.3163,-0.0666,0.2916
-0.3941,0.3163,-0.4695,1.0973
