-1.0981,0.5320,0.3356,0.1912
0.9160,-0.6765,0.3356,0.1912
0.5132,0.5320,-1.2758,1.3997
1.3189,-0.6765,0.7384,-0.2117
-0.6953,0.9349,-0.8729,0.5940
0.1104,-0.2736,1.1412,-0.2117
-0.6953,0.9349,-0.8729,0.9968
-0.2925,0.9349,-1.2758,1.3997
0.9160,-0.6765,1.9469,-0.6145
0.9160,-0.2736,0.3356,0.1912
0.5132,-1.0793,1.1412,-0.2117
-1.0981,1.3377,-0.8729,0.9968
-0.6953,0.5320,-0.0673,0.9968
0.9160,-0.2736,1.1412,-0.6145
-0.2925,0.9349,-0.8729,0.5940
-0.6953,0.5320,-0.8729,1.3997
-0.2925,0.1292,0.7384,-0.2117
0.9160,-0.6765,0.3356,0.5940
-0.6953,0.5320,-1.2758,0.9968
-0.6953,0.5320,-0.8729,0.9968
0.9160,0.1292,0.7384,0.1912
0.5132,-0.2736,0.3356,0.5940
-0.2925,0.1292,-0.4701,0.9968
-0.6953,0.5320,-0.8729,0.9968
-0.6953,0.5320,-0.0673,-0.6145
0.9160,-0.6765,0.3356,0.1912
0.9160,0.1292,-0.0673,0.9968
0.5132,-0.6765,1.1412,-0.6145
1.3189,-0.6765,-0.0673,0.9968
0.5132,-0.6765,1.1412,0.1912
0.5132,-0.6765,1.5441,-0.6145
-0.6953,0.1292,0.7384,-0.6145
0.1104,-0.2736,-0.0673,0.5940
-0.6953,0.1292,1.1412,-0.6145
-0.2925,-0.2736,0.3356,0.1912
0.1104,-0.2736,-0.8729,1.3997
0.9160,-0.6765,-0.0673,0.5940
1.3189,-0.6765,0.7384,-0.2117
-0.6953,0.5320,-0.8729,0.9968
-0.6953,1.3377,-0.8729,0.9968
0.1104,-0.2736,0.3356,0.5940
-0.6953,0.9349,-1.2758,1.3997
0.1104,-0.2736,0.3356,0.5940
-1.0981,0.9349,-0.8729,0.9968
0.5132,-1.0793,0.3356,0.1912
-0.6953,0.1292,0.7384,0.1912
-1.9038,0.1292,-0.0673,-0.2117
-1.0981,0.5320,-0.4701,0.9968
-1.0981,0.9349,-0.0673,0.1912
-0.2925,0.1292,-0.8729,0.9968
-0.6953,0.9349,-0.4701,0.1912
0.5132,-1.0793,1.1412,-0.2117
0.1104,-0.2736,-0.0673,0.9968
-0.6953,0.5320,-1.2758,0.9968
0.9160,0.1292,-0.0673,-0.2117
0.1104,-0.2736,0.7384,-0.6145
0.9160,-0.6765,1.9469,-0.2117
-0.2925,0.1292,0.7384,-0.2117
0.1104,0.1292,-0.4701,0.9968
