0,-0.9352,-1.2037,-0.3538,-1.3696
1,-1.3380,-0.8008,-1.9652,-0.1611
2,-0.5324,-1.2037,-1.9652,-0.9668
3,-0.5324,-2.0093,0.0490,-1.7724
4,-0.5324,-1.2037,-1.9652,-0.5639
5,-1.7408,-1.6065,-1.1595,-1.7724
6,-1.3380,-1.6065,-1.9652,-0.9668
7,-1.7408,-0.8008,-0.3538,-1.7724
8,-0.9352,-2.4122,-0.7567,-1.7724
9,-2.1437,-2.0093,0.0490,-1.3696
10,-1.3380,-1.2037,-2.3680,-1.7724
11,-1.3380,-1.6065,-1.5623,-0.1611
12,-2.1437,-2.0093,-0.7567,-0.5639
13,-1.3380,-2.0093,-0.3538,-1.7724
14,-0.9352,-2.0093,0.0490,-0.9668
15,-0.9352,-1.2037,-1.1595,0.2417
16,-0.9352,-0.3980,-0.7567,-0.5639
17,-0.1295,-1.6065,0.0490,0.2417
18,-0.5324,-0.8008,0.4518,-0.9668
19,-0.9352,-0.3980,0.8547,-0.1611
20,0.2733,-0.3980,-1.1595,1.4502
21,-1.3380,0.0048,0.8547,0.6446
22,-0.5324,0.4077,-0.3538,1.4502
23,-0.5324,0.0048,1.2575,0.2417
24,-0.1295,1.2133,0.4518,1.4502
25,1.0790,0.0048,2.0632,-0.1611
26,1.4818,0.4077,0.8547,1.4502
27,-0.1295,0.8105,0.0490,1.8531
28,-0.1295,1.6162,0.4518,1.8531
29,1.0790,0.8105,1.2575,1.0474
30,1.4818,0.8105,0.8547,1.4502
31,1.4818,0.8105,0.8547,1.0474
32,0.6761,1.2133,0.0490,1.8531
33,1.0790,0.8105,1.2575,0.6446
34,1.0790,0.4077,0.0490,1.0474
35,1.8846,0.0048,1.6603,-0.5639
36,1.0790,0.4077,-0.3538,1.0474
37,-0.1295,0.8105,1.2575,-0.5639
38,0.2733,-0.8008,1.2575,1.0474
39,-0.1295,0.4077,-0.7567,0.6446
40,-0.1295,-1.2037,-0.7567,-0.1611
41,-0.1295,0.0048,-1.1595,0.2417
42,-0.5324,0.4077,-1.9652,-0.1611
43,-0.5324,-0.8008,-1.5623,-0.1611
44,-0.5324,-0.8008,-1.9652,-0.9668
45,-0.1295,-1.6065,-0.7567,-2.5781
46,-0.1295,-0.8008,-1.9652,-0.1611
47,-1.3380,-1.6065,-1.1595,-1.7724
48,-1.3380,-1.6065,-1.5623,-0.9668
49,-2.1437,-1.6065,-2.7708,-0.5639
50,-2.5465,-1.2037,-2.3680,-0.5639
51,-2.1437,-1.6065,-2.7708,-0.1611
52,-1.3380,-2.0093,-2.3680,-0.1611
53,-2.5465,-1.2037,-1.1595,-0.9668
54,-1.7408,-0.3980,-1.1595,-1.3696
55,-2.1437,-1.2037,-0.3538,-2.1753
56,-0.1295,-1.2037,-0.7567,-0.9668
57,-0.5324,-1.6065,-0.3538,-0.5639
58,-1.3380,-1.6065,-1.1595,-0.1611
59,-1.3380,-1.2037,-0.3538,-0.9668
60,-0.1295,-1.2037,0.4518,-0.9668
61,-1.3380,-0.3980,-0.7567,0.6446
62,-1.7408,0.0048,-1.1595,0.6446
63,-0.5324,0.0048,-0.3538,1.0474
64,-0.9352,0.0048,0.0490,0.6446
65,0.2733,0.0048,0.0490,1.0474
66,-0.9352,0.8105,-0.3538,1.0474
67,-0.1295,0.4077,0.8547,1.0474
68,0.2733,0.4077,1.6603,1.8531
69,-0.1295,0.8105,1.6603,-0.1611
70,1.4818,0.4077,1.2575,0.2417
71,0.2733,1.2133,1.2575,1.4502
72,1.0790,1.2133,2.0632,0.6446
73,0.6761,1.2133,-0.3538,1.4502
74,0.6761,0.4077,2.0632,0.6446
75,1.4818,0.4077,0.8547,0.6446
76,1.4818,0.4077,2.0632,-0.1611
77,0.6761,1.2133,0.8547,0.2417
78,0.6761,0.4077,0.4518,0.2417
79,0.2733,1.2133,0.0490,0.6446
80,-0.5324,0.4077,0.0490,0.6446
